Price,Make,Model,YOM,Mileage (km),Gear,Fuel Type,Engine (cc),Vehicle Age,Condition,Has_AC,Has_PowerSteering,Has_PowerMirror,Has_PowerWindow,Option_Count
5350000,Toyota,Vios,2024.0,153000.0,Automatic,Petrol,1500.0,2.0,Used,1,1,1,1,4
4100000,Toyota,Mark 2 GX90,1999.0,200000.0,Automatic,Petrol,2000.0,27.0,Used,1,1,1,1,4
6500000,Toyota,Allion 240,2002.0,176000.0,Automatic,Petrol,1490.0,24.0,Used,1,1,1,1,4
9875000,Toyota,Prius S LED,2012.0,163000.0,Automatic,Hybrid,1800.0,14.0,Used,1,1,1,1,4
4550000,Toyota,Mark 2,1996.0,196748.0,Manual,Petrol,2000.0,30.0,Used,1,1,1,1,4
5900000,Toyota,Corolla 121,2006.0,165000.0,Manual,Petrol,1300.0,20.0,Used,1,1,0,1,3
8350000,Toyota,Vitz Edition 2,2018.0,80000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
2770000,Toyota,Corolla CE 108,1997.0,321800.0,Automatic,Diesel,1970.0,29.0,Used,1,1,1,1,4
7400000,Toyota,Aqua,2013.0,134000.0,Automatic,Petrol,1500.0,13.0,Used,1,1,1,1,4
6800000,Toyota,Corolla,2005.0,220100.0,Automatic,Petrol,1500.0,21.0,Used,1,1,1,1,4
8000000,Toyota,Vitz,2017.0,62500.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
3500000,Toyota,Cresta,1998.0,123456.0,Automatic,Diesel,2000.0,28.0,Used,1,1,1,1,4
13200000,Toyota,Allion,2016.0,165000.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
7250000,Toyota,Axio,2008.0,135000.0,Automatic,Petrol,1500.0,18.0,Used,1,1,1,1,4
8300000,Toyota,Vitz 3rd Edition,2018.0,60000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
9700000,Toyota,Axio G Grade,2015.0,140000.0,Automatic,Hybrid,1500.0,11.0,Used,0,0,0,0,0
8100000,Toyota,Yaris,2013.0,89500.0,Automatic,Petrol,1300.0,13.0,Used,1,1,1,1,4
15875000,Toyota,Premio G Superior,2020.0,29000.0,Automatic,Petrol,1500.0,6.0,Used,1,1,1,1,4
6995000,Toyota,Premio,2002.0,186592.0,Automatic,Petrol,1790.0,24.0,Used,1,1,1,1,4
10200000,Toyota,Premio,2012.0,169000.0,Automatic,Petrol,1500.0,14.0,Used,1,1,1,1,4
8750000,Toyota,Aqua X Urban,2015.0,80000.0,Automatic,Hybrid,1500.0,11.0,Used,1,1,1,1,4
11950000,Toyota,Allion 260 G Plus,2014.0,135000.0,Automatic,Petrol,1490.0,12.0,Used,0,0,0,0,0
8075000,Toyota,Aqua,2015.0,129000.0,Automatic,Hybrid,1500.0,11.0,Used,1,1,1,1,4
7600000,Toyota,Vitz,2018.0,65000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
10750000,Toyota,Axio G Limited,2015.0,136000.0,Automatic,Hybrid,1500.0,11.0,Used,1,1,1,1,4
6900000,Toyota,Vitz,2015.0,125000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,1,1,4
7850000,Toyota,Vitz,2017.0,46500.0,Automatic,Petrol,990.0,9.0,Used,1,1,1,1,4
6800000,Toyota,Aqua,2012.0,156500.0,Automatic,Petrol,1490.0,14.0,Used,1,1,1,1,4
4700000,Toyota,Corolla 111,1997.0,160000.0,Automatic,Petrol,1330.0,29.0,Used,1,1,1,1,4
6500000,Toyota,Yaris,2007.0,113566.0,Automatic,Petrol,1300.0,19.0,Used,1,1,1,1,4
7200000,Toyota,Wigo,2017.0,35000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,0,1,3
8000000,Toyota,Vitz,2015.0,66206.0,Automatic,Petrol,1000.0,11.0,Used,1,1,1,1,4
5150000,Toyota,Vitz,2009.0,104000.0,Automatic,Petrol,1000.0,17.0,Used,1,1,1,1,4
9475000,Toyota,Prius 3rd Gen,2012.0,140000.0,Automatic,Petrol,1800.0,14.0,Used,1,1,1,1,4
9475000,Toyota,Premio,2012.0,123000.0,Automatic,Petrol,1500.0,14.0,Used,1,1,1,1,4
4875000,Toyota,Vios S Grade,2007.0,180000.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
6650000,Toyota,Belta,2009.0,165300.0,Automatic,Petrol,1300.0,17.0,Used,1,1,1,1,4
7650000,Toyota,Aqua G Limited,2013.0,112000.0,Automatic,Hybrid,1500.0,13.0,Used,1,1,1,1,4
2075000,Toyota,Corolla 141,2008.0,149897.0,Automatic,Petrol,1590.0,18.0,Used,1,1,1,1,4
8900000,Toyota,Allion 260,2010.0,200000.0,Automatic,Petrol,1500.0,16.0,Used,1,1,1,1,4
5885000,Toyota,Vitz,2010.0,120000.0,Automatic,Petrol,990.0,16.0,Used,1,1,1,1,4
5400000,Toyota,Vitz,2007.0,138000.0,Automatic,Petrol,1000.0,19.0,Used,1,1,1,1,4
3975000,Toyota,Starlet,1999.0,225.0,Automatic,Petrol,1300.0,27.0,Used,1,1,1,1,4
3450000,Toyota,Corolla Sprinter EE111,1997.0,243000.0,Automatic,Petrol,1330.0,29.0,Used,1,1,0,1,3
4150000,Toyota,Corolla 110,2003.0,175243.0,Automatic,Diesel,2000.0,23.0,Used,1,1,1,1,4
14000000,Toyota,Premio,2017.0,84000.0,Automatic,Petrol,1500.0,9.0,Used,1,1,1,1,4
4325000,Toyota,Carina Ti My Road AT212,1997.0,254500.0,Automatic,Petrol,1500.0,29.0,Used,1,1,1,1,4
11500000,Toyota,AXIO,2017.0,77800.0,Automatic,Hybrid,1490.0,9.0,Used,1,1,1,1,4
7250000,Toyota,Allion 240,2003.0,165000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,1,1,4
5100000,Toyota,Carina Ti My Road,2000.0,175000.0,Automatic,Petrol,1500.0,26.0,Used,1,1,1,1,4
7285000,Toyota,Aqua S Grade,2014.0,128000.0,Automatic,Hybrid,1500.0,12.0,Used,1,1,1,1,4
7450000,Toyota,Vitz,2017.0,76000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
7590000,Toyota,Vitz Edition 2,2017.0,63000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
11550000,Toyota,Prius G Grade,2013.0,185000.0,Automatic,Petrol,1800.0,13.0,Used,1,1,1,1,4
6690000,Toyota,Corolla 141,2007.0,129000.0,Automatic,Petrol,1600.0,19.0,Used,1,1,1,1,4
10500000,Toyota,Premio G Superior,2011.0,134000.0,Automatic,Petrol,1500.0,15.0,Used,1,1,1,1,4
16450000,Toyota,PREMIO NZT260 G SUPERIOR,2020.0,53500.0,Automatic,Petrol,1490.0,6.0,Used,1,1,1,1,4
7985000,Toyota,ALLION G LIMITED,2007.0,145000.0,Automatic,Petrol,1500.0,19.0,Used,0,0,0,0,0
3250000,Toyota,Corolla EE 103,1999.0,226000.0,Automatic,Petrol,1500.0,27.0,Used,1,1,0,0,2
7500000,Toyota,Aqua,2014.0,110000.0,Automatic,Petrol,1500.0,12.0,Used,0,0,0,0,0
8975000,Toyota,Yaris ATIV,2017.0,85000.0,Automatic,Petrol,1329.0,9.0,Used,1,1,1,1,4
8750000,Toyota,ALLION NZT 260 G Grade A15,2010.0,95000.0,Automatic,Petrol,1500.0,16.0,Used,1,1,1,1,4
10225000,Toyota,Premio G Superior,2013.0,155000.0,Automatic,Petrol,1500.0,13.0,Used,1,1,1,1,4
6975000,Toyota,VITZ SAFETY EDITION,2016.0,93000.0,Automatic,Petrol,1000.0,10.0,Used,1,0,1,1,3
9875000,Toyota,Prius Zvw30,2014.0,130000.0,Automatic,Petrol,1800.0,12.0,Used,1,1,1,1,4
8750000,Toyota,Premio G Superior,2007.0,242000.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
6990000,Toyota,COROLLA 141 LX,2008.0,165000.0,Automatic,Petrol,1600.0,18.0,Used,1,1,1,1,4
6250000,Toyota,Starlet Glanza V,1996.0,150000.0,Manual,Petrol,1330.0,30.0,Used,1,1,1,1,4
5200000,Toyota,Passo,2009.0,138000.0,Automatic,Petrol,998.0,17.0,Used,1,1,1,1,4
9350000,Toyota,Premio G Superior,2012.0,194000.0,Automatic,Petrol,1500.0,14.0,Used,1,1,1,1,4
6290000,Toyota,Belta,2007.0,167000.0,Automatic,Petrol,1300.0,19.0,Used,0,0,0,0,0
8600000,Toyota,Yaris X Grade,2023.0,21000.0,Automatic,Petrol,1000.0,3.0,Unregistered,1,1,1,1,4
6850000,Toyota,Allion 240,2005.0,200000.0,Automatic,Petrol,1490.0,21.0,Used,1,1,1,1,4
9650000,Toyota,Prius S Touring,2012.0,158000.0,Automatic,Hybrid,1800.0,14.0,Used,1,1,1,1,4
6975000,Toyota,VITZ,2015.0,178000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,1,1,4
8600000,Toyota,Premio,2007.0,199470.0,Automatic,Petrol,1490.0,19.0,Used,1,1,1,1,4
10280000,Toyota,Axio G,2015.0,171900.0,Automatic,Petrol,1500.0,11.0,Used,0,0,0,0,0
3350000,Toyota,Caldina,1998.0,186000.0,Automatic,Diesel,1800.0,28.0,Used,1,1,1,1,4
6995000,Toyota,Axio 141 Corolla,2007.0,110263.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
6950000,Toyota,Aqua S Grade,2014.0,124967.0,Automatic,Hybrid,1500.0,12.0,Used,1,1,1,1,4
6290000,Toyota,Belta,2007.0,169000.0,Automatic,Petrol,1380.0,19.0,Used,1,1,1,1,4
7500000,Toyota,Vitz Edition 2 Safety,2017.0,125000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
4650000,Toyota,AE110 L GRADE,2008.0,190800.0,Automatic,Petrol,1500.0,18.0,Used,1,1,1,1,4
7825000,Toyota,Vitz Edition 2 Safety,2018.0,67000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
3300000,Toyota,Caldina,1996.0,313917.0,Manual,Diesel,1970.0,30.0,Used,1,1,0,0,2
9750000,Toyota,Prius Alpha S Touring,2013.0,152000.0,Automatic,Hybrid,1800.0,13.0,Used,1,1,1,1,4
3090000,Toyota,COROLLA 110,1996.0,161470.0,Manual,Diesel,2000.0,30.0,Used,1,1,0,0,2
7700000,Toyota,VITZ SAFETY,2019.0,33000.0,Automatic,Petrol,1000.0,7.0,Used,1,1,1,1,4
5975000,Toyota,VITZ,2008.0,107560.0,Automatic,Petrol,1300.0,18.0,Used,1,1,1,1,4
6650000,Toyota,Corolla 141,2008.0,165000.0,Automatic,Petrol,1600.0,18.0,Used,1,1,1,1,4
7350000,Toyota,Axio G Grade,2008.0,135000.0,Automatic,Petrol,1600.0,18.0,Used,1,1,1,1,4
8300000,Toyota,Allion 260,2007.0,170000.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
11000000,Toyota,Axio,2017.0,69500.0,Automatic,Petrol,1500.0,9.0,Used,1,1,1,1,4
9900000,Toyota,YARIS X GRADE,2024.0,4000.0,Automatic,Petrol,1000.0,2.0,Unregistered,1,1,1,1,4
14200000,Toyota,Premio G Superior,2017.0,124000.0,Automatic,Petrol,1500.0,9.0,Used,1,1,1,1,4
6475000,Toyota,Corolla 141,2007.0,137000.0,Automatic,Petrol,1600.0,19.0,Used,1,1,1,1,4
8750000,Toyota,Allion 260 G Grade,2011.0,163000.0,Automatic,Petrol,1500.0,15.0,Used,1,1,1,1,4
7450000,Toyota,Vitz Safety Edition 1,2017.0,85000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
12250000,Toyota,PREMIO,2015.0,163507.0,Automatic,Petrol,1500.0,11.0,Used,1,1,1,1,4
11300000,Toyota,Axio Wxb,2017.0,165000.0,Automatic,Hybrid,1500.0,9.0,Used,1,1,1,1,4
13475000,Toyota,Allion 260,2016.0,99000.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
2850000,Toyota,Corsa,1998.0,111.0,Automatic,Petrol,1300.0,28.0,Used,1,1,0,0,2
7075000,Toyota,IST,2007.0,110000.0,Automatic,Petrol,1490.0,19.0,Used,1,1,1,0,3
9095000,Toyota,Yaris Safety Edition,2024.0,21000.0,Automatic,Petrol,990.0,2.0,Unregistered,1,1,1,1,4
7300000,Toyota,Vitz,2015.0,82600.0,Automatic,Petrol,1000.0,11.0,Used,0,0,0,0,0
8200000,Toyota,Vitz,2018.0,55000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
10395000,Toyota,Roomy Custom G Limited,2024.0,12000.0,Automatic,Petrol,1000.0,2.0,Unregistered,1,1,1,1,4
6765000,Toyota,YARIS,2008.0,180000.0,Automatic,Petrol,1298.0,18.0,Used,1,1,1,0,3
11600000,Toyota,Axio WXB,2017.0,77800.0,Automatic,Hybrid,1500.0,9.0,Used,1,1,1,1,4
5885000,Toyota,COROLLA 121,2000.0,181700.0,Automatic,Petrol,1490.0,26.0,Used,1,1,0,0,2
2175000,Toyota,EE96,1994.0,153000.0,Manual,Petrol,1300.0,32.0,Used,1,0,0,0,1
4650000,Toyota,Passo,2007.0,63000.0,Automatic,Petrol,1000.0,19.0,Used,1,1,0,1,3
7450000,Toyota,Aqua,2014.0,158000.0,Automatic,Hybrid,1500.0,12.0,Used,0,0,0,0,0
14500000,Toyota,Prius W51 Highest,2016.0,174000.0,Automatic,Hybrid,1800.0,10.0,Used,1,1,1,1,4
5500000,Toyota,Corolla 121,2000.0,200000.0,Automatic,Petrol,1500.0,26.0,Used,1,1,1,1,4
8250000,Toyota,Vitz,2018.0,96750.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
11375000,Toyota,PRIUS,2013.0,206000.0,Automatic,Hybrid,1790.0,13.0,Used,1,1,1,1,4
7995000,Toyota,VITZ,2018.0,146109.0,Automatic,Petrol,990.0,8.0,Used,1,0,1,1,3
13875000,Toyota,Premio,2016.0,154000.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
8800000,Toyota,Prius,2011.0,250000.0,Automatic,Petrol,1800.0,15.0,Used,1,1,1,0,3
7695000,Toyota,AQUA,2014.0,141929.0,Automatic,Hybrid,1500.0,12.0,Used,1,0,1,1,3
5395000,Toyota,Vios,2003.0,94000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,1,1,4
7300000,Toyota,PREMIO 240,2002.0,154000.0,Automatic,Petrol,1500.0,24.0,Used,1,1,1,1,4
4595000,Toyota,COROLLA AE110,1997.0,170043.0,Automatic,Petrol,1500.0,29.0,Used,0,0,0,0,0
6850000,Toyota,AQUA,2012.0,99000.0,Automatic,Hybrid,1500.0,14.0,Used,1,1,1,1,4
2650000,Toyota,Corolla CE100,1992.0,205217.0,Manual,Diesel,2000.0,34.0,Used,1,1,0,0,2
5100000,Toyota,Vitz KSP90,2007.0,170520.0,Manual,Petrol,990.0,19.0,Used,1,1,1,1,4
11600000,Toyota,Prius,2015.0,175000.0,Automatic,Hybrid,1800.0,11.0,Used,1,1,1,1,4
7490000,Toyota,Aqua,2013.0,200125.0,Automatic,Hybrid,1500.0,13.0,Used,1,1,1,1,4
7750000,Toyota,Passo Safety,2019.0,48000.0,Automatic,Petrol,1000.0,7.0,Used,1,1,1,1,4
13500000,Toyota,Premio 260,2016.0,147000.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
4990000,Toyota,Vitz KSP90,2007.0,158000.0,Automatic,Petrol,1000.0,19.0,Used,0,0,0,0,0
6250000,Toyota,Corolla 141,2010.0,230000.0,Manual,Petrol,1600.0,16.0,Used,1,1,1,1,4
7450000,Toyota,Aqua,2013.0,118000.0,Automatic,Hybrid,1500.0,13.0,Used,1,1,1,1,4
7150000,Toyota,Aqua G Grade,2013.0,225000.0,Automatic,Hybrid,1490.0,13.0,Used,0,0,0,0,0
5375000,Toyota,Vitz,2008.0,121000.0,Automatic,Petrol,1000.0,18.0,Used,0,0,0,0,0
6875000,Toyota,Yaris,2012.0,141000.0,Automatic,Petrol,1500.0,14.0,Used,0,0,0,0,0
4425000,Toyota,Corolla 121,2002.0,225000.0,Manual,Petrol,1500.0,24.0,Used,1,1,1,1,4
14500000,Toyota,PREMIO G SUPERIOR,2015.0,127000.0,Automatic,Petrol,1500.0,11.0,Used,1,1,1,1,4
4650000,Toyota,SE Saloon G,1999.0,135000.0,Automatic,Petrol,1500.0,27.0,Used,1,1,1,1,4
5375000,Toyota,Vios,2005.0,141000.0,Automatic,Petrol,1500.0,21.0,Used,0,0,0,0,0
2750000,Toyota,Corolla Elephant Back L Extra,1997.0,123456.0,Automatic,Diesel,2000.0,29.0,Used,1,1,1,1,4
12400000,Toyota,PREMIO G SUPERIOR,2013.0,48900.0,Automatic,Petrol,1500.0,13.0,Used,1,1,1,1,4
5475000,Toyota,COROLLA 121,2006.0,179200.0,Manual,Petrol,1290.0,20.0,Used,1,1,0,0,2
6575000,Toyota,Belta,2009.0,145000.0,Automatic,Petrol,1000.0,17.0,Used,1,1,1,1,4
8975000,Toyota,Axio Hybrid,2014.0,157.0,Automatic,Hybrid,1500.0,12.0,Used,1,1,1,1,4
7350000,Toyota,Allion 240 G Grade,2004.0,196000.0,Automatic,Petrol,1500.0,22.0,Used,1,1,1,1,4
2250000,Toyota,CORSA,1995.0,140000.0,Automatic,Diesel,1450.0,31.0,Used,1,1,0,0,2
7400000,Toyota,Axio G Grade,2007.0,204000.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
10350000,Toyota,Prius S Touring,2014.0,200000.0,Automatic,Hybrid,1800.0,12.0,Used,1,1,1,1,4
1850000,Toyota,Corona CT 170,1991.0,180000.0,Manual,Diesel,1970.0,35.0,Used,1,1,0,0,2
6850000,Toyota,AXIO,2007.0,190000.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
4250000,Toyota,Starlet EP91,1998.0,230000.0,Automatic,Petrol,1330.0,28.0,Used,1,1,1,1,4
7475000,Toyota,Axio X Limited,2011.0,131000.0,Automatic,Petrol,1500.0,15.0,Used,1,1,1,1,4
9000000,Toyota,Premio F Superior 260,2010.0,138000.0,Automatic,Petrol,1500.0,16.0,Used,1,1,1,1,4
8675000,Toyota,Aqua G Limited,2015.0,131500.0,Automatic,Hybrid,1490.0,11.0,Used,1,1,1,1,4
7250000,Toyota,VITZ,2016.0,79000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
9000000,Toyota,Premio NZT260 G Grade,2009.0,165.0,Automatic,Petrol,1500.0,17.0,Used,1,1,1,1,4
7025000,Toyota,Vitz,2014.0,119500.0,Automatic,Petrol,1000.0,12.0,Used,1,1,1,1,4
7475000,Toyota,Vitz,2018.0,112000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
7050000,Toyota,Vitz KSP130,2016.0,49100.0,Automatic,Petrol,1300.0,10.0,Used,1,1,1,1,4
5425000,Toyota,Corolla 121,2001.0,296000.0,Automatic,Petrol,1790.0,25.0,Used,1,1,1,1,4
8900000,Toyota,Prius,2010.0,165000.0,Automatic,Hybrid,1500.0,16.0,Used,0,0,0,0,0
5950000,Toyota,Wigo,2017.0,96214.0,Automatic,Petrol,998.0,9.0,Used,0,0,0,0,0
9550000,Toyota,Yaris,2025.0,5000.0,Automatic,Petrol,1000.0,1.0,Used,1,1,1,1,4
5790000,Toyota,Vitz,2007.0,124000.0,Automatic,Petrol,1000.0,19.0,Used,1,1,1,1,4
13700000,Toyota,Axio Wxb,2019.0,93500.0,Automatic,Hybrid,1500.0,7.0,Used,1,1,1,1,4
5475000,Toyota,Corolla 121,2006.0,182000.0,Manual,Petrol,1300.0,20.0,Used,1,1,0,0,2
5180000,Toyota,Vitz,2009.0,127000.0,Automatic,Petrol,1000.0,17.0,Used,1,1,1,1,4
14575000,Toyota,Premio G Superior,2018.0,78000.0,Automatic,Petrol,1500.0,8.0,Used,1,1,1,1,4
8075000,Toyota,Axio 161,2013.0,140100.0,Automatic,Petrol,1490.0,13.0,Used,1,1,1,1,4
6700000,Toyota,Aqua,2013.0,160000.0,Automatic,Petrol,1500.0,13.0,Used,1,1,1,1,4
8700000,Toyota,Axio,2014.0,147000.0,Automatic,Hybrid,1500.0,12.0,Used,1,1,1,1,4
9600000,Toyota,Premio G Superior,2010.0,129000.0,Automatic,Petrol,1500.0,16.0,Used,1,1,1,1,4
6990000,Toyota,Aqua S Grade,2012.0,152000.0,Automatic,Hybrid,1490.0,14.0,Used,1,1,1,1,4
6900000,Toyota,Aqua G Grade,2012.0,150000.0,Automatic,Hybrid,1500.0,14.0,Used,1,1,1,1,4
9650000,Toyota,Axio Premium,2015.0,109000.0,Automatic,Petrol,1500.0,11.0,Used,1,1,1,1,4
7500000,Toyota,Premio 240,2003.0,139000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,1,1,4
8800000,Toyota,Yaris,2023.0,20000.0,Automatic,Petrol,990.0,3.0,Used,1,1,1,1,4
4425000,Toyota,Carina,2000.0,204000.0,Automatic,Petrol,1500.0,26.0,Used,1,1,1,1,4
9650000,Toyota,Premio G Superior,2008.0,220000.0,Automatic,Petrol,1800.0,18.0,Used,1,1,1,1,4
3500000,Toyota,Marino,1992.0,187000.0,Manual,Petrol,1500.0,34.0,Used,1,1,1,1,4
7850000,Toyota,Vitz Edition 2,2018.0,88000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
9550000,Toyota,Premio G Superior,2011.0,155000.0,Automatic,Petrol,1500.0,15.0,Used,0,0,0,0,0
6950000,Toyota,Premio 240,2002.0,256000.0,Automatic,Petrol,1800.0,24.0,Used,1,1,1,1,4
16250000,Toyota,PREMIO,2019.0,98000.0,Automatic,Petrol,1500.0,7.0,Used,1,1,1,1,4
5950000,Toyota,Vitz KSP90,2008.0,103000.0,Automatic,Petrol,1000.0,18.0,Used,1,1,1,1,4
10600000,Toyota,Premio,2013.0,137000.0,Automatic,Petrol,1500.0,13.0,Used,1,1,1,1,4
4450000,Toyota,Carina Ti My Road,1997.0,260000.0,Automatic,Petrol,1500.0,29.0,Used,1,1,1,1,4
2775000,Toyota,Corolla Elephant Back,1999.0,220000.0,Manual,Petrol,1350.0,27.0,Used,1,1,1,1,4
7350000,Toyota,Allion 240,2006.0,230000.0,Automatic,Petrol,1500.0,20.0,Used,0,0,0,0,0
2875000,Toyota,Corona Premio 190,1995.0,250000.0,Automatic,Diesel,2000.0,31.0,Used,1,1,1,1,4
7250000,Toyota,Aqua,2013.0,141000.0,Automatic,Petrol,1500.0,13.0,Used,0,0,0,0,0
3475000,Toyota,Corolla CE110 Crystal Light,1997.0,123426.0,Automatic,Diesel,1970.0,29.0,Used,1,1,1,1,4
11500000,Toyota,Yaris Ativ,2019.0,70000.0,Automatic,Petrol,1200.0,7.0,Used,0,0,0,0,0
4490000,Toyota,Corolla 121,2002.0,208000.0,Manual,Petrol,1500.0,24.0,Used,1,1,1,1,4
4050000,Toyota,Corona Premio Ct210,1995.0,123456.0,Automatic,Diesel,1970.0,31.0,Used,1,1,1,1,4
8675000,Toyota,Axio G Grade,2013.0,121000.0,Automatic,Hybrid,1500.0,13.0,Used,1,1,1,1,4
3300000,Toyota,Prius,1998.0,160000.0,Automatic,Hybrid,1300.0,28.0,Used,0,0,0,0,0
10350000,Toyota,Prius S Grade,2013.0,182000.0,Automatic,Petrol,1790.0,13.0,Used,0,0,0,0,0
6750000,Toyota,Aqua S Grade,2012.0,121000.0,Automatic,Hybrid,1500.0,14.0,Used,1,1,1,1,4
6475000,Toyota,Corolla 121 G LIMITED,2006.0,137200.0,Automatic,Petrol,1500.0,20.0,Used,1,1,1,1,4
3150000,Toyota,Corolla AE110,1995.0,325000.0,Manual,Petrol,1500.0,31.0,Used,1,1,0,1,3
8850000,Toyota,Yaris,2023.0,28900.0,Automatic,Petrol,1000.0,3.0,Unregistered,1,1,1,1,4
13450000,Toyota,Allion 260 G Plus,2016.0,112000.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
7300000,Toyota,Corolla 141,2008.0,190000.0,Automatic,Petrol,1595.0,18.0,Used,1,1,1,1,4
9650000,Toyota,Axio,2015.0,154280.0,Automatic,Petrol,1490.0,11.0,Used,1,1,1,1,4
4195000,Toyota,Vitz,1999.0,123.0,Automatic,Petrol,990.0,27.0,Used,1,1,1,1,4
7550000,Toyota,VITZ,2017.0,80200.0,Automatic,Petrol,990.0,9.0,Used,1,1,1,1,4
3150000,Toyota,WE 110,1995.0,325000.0,Manual,Petrol,1500.0,31.0,Used,1,1,0,1,3
9950000,Toyota,Premio,2012.0,111250.0,Automatic,Petrol,1460.0,14.0,Used,1,1,1,1,4
16750000,Toyota,PREMIO G SUPERIOR,2019.0,89000.0,Automatic,Petrol,1500.0,7.0,Used,1,1,1,1,4
8800000,Toyota,Prius S,2010.0,158000.0,Automatic,Hybrid,1800.0,16.0,Used,1,1,1,1,4
16450000,Toyota,PREMIO NZT260 G SUPERIOR,2020.0,53500.0,Automatic,Petrol,1490.0,6.0,Used,1,1,1,1,4
10900000,Toyota,Axio G Grade,2016.0,51000.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
3575000,Toyota,CE110 Sprinter,1997.0,266698.0,Automatic,Diesel,1970.0,29.0,Used,1,1,1,1,4
6850000,Toyota,Aqua,2013.0,145000.0,Automatic,Hybrid,1500.0,13.0,Used,1,1,1,1,4
14500000,Toyota,Premio,2016.0,87000.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
7190000,Toyota,Aqua G Limited,2013.0,146500.0,Automatic,Hybrid,1500.0,13.0,Used,1,1,1,1,4
9650000,Toyota,PRIUS,2014.0,138000.0,Automatic,Hybrid,1700.0,12.0,Used,1,1,1,1,4
9225000,Toyota,Axio G Grade,2015.0,144000.0,Automatic,Hybrid,1500.0,11.0,Used,1,1,1,1,4
11350000,Toyota,Axio WXB Fielder,2016.0,102500.0,Automatic,Hybrid,1500.0,10.0,Used,1,1,1,1,4
9450000,Toyota,AXIO,2016.0,176000.0,Automatic,Hybrid,1500.0,10.0,Used,1,1,1,1,4
4575000,Toyota,Passo,2004.0,110000.0,Automatic,Petrol,1000.0,22.0,Used,1,1,1,1,4
6550000,Toyota,Yaris,2008.0,195000.0,Automatic,Petrol,1300.0,18.0,Used,1,1,1,1,4
8550000,Toyota,Aqua X Urban,2015.0,156500.0,Automatic,Hybrid,1490.0,11.0,Used,1,1,1,1,4
6350000,Toyota,Belta,2007.0,175999.0,Automatic,Petrol,1300.0,19.0,Used,1,1,1,1,4
8500000,Toyota,Axio,2013.0,128000.0,Automatic,Petrol,1320.0,13.0,Used,1,1,1,1,4
15290000,Toyota,Premio G Superior,2018.0,122000.0,Automatic,Petrol,1500.0,8.0,Used,1,1,1,1,4
13500000,Toyota,Allion G 260,2016.0,142900.0,Automatic,Petrol,1500.0,10.0,Used,1,1,1,1,4
6900000,Toyota,Axio,2007.0,150000.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
6000000,Toyota,Yaris,2008.0,120000.0,Manual,Petrol,1300.0,18.0,Used,1,1,1,1,4
5800000,Toyota,Vitz Scp90,2007.0,121000.0,Automatic,Petrol,1300.0,19.0,Used,1,1,1,1,4
6985000,Toyota,Axio,2007.0,139580.0,Automatic,Petrol,1500.0,19.0,Used,1,1,1,1,4
2650000,Toyota,Corolla CE100,1992.0,205217.0,Manual,Diesel,2000.0,34.0,Used,1,1,1,0,3
2650000,Toyota,Corolla Ae100 EE101,1995.0,361753.0,Manual,Petrol,1300.0,31.0,Used,1,1,0,0,2
7100000,Toyota,Allion 240,2004.0,175000.0,Automatic,Petrol,1500.0,22.0,Used,1,1,1,1,4
10890000,Toyota,Premio G Superior,2013.0,158000.0,Automatic,Petrol,1500.0,13.0,Used,0,0,0,0,0
